State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
04,019,Pima,Arizona,AZ,3,20.9,19.3,22.4,70.7,68.8,72.7,19.7,18.2,21.3,23.8,21.8,25.8,18.7,17.2,20.2,6.6,5.6,7.7,149746,115794,18764,93.1,38.2,1,2
04,021,Pinal,Arizona,AZ,7,26.9,23.9,30,73.8,70.2,77.4,26.7,23.6,29.8,28.3,24.1,32.5,21.8,18.9,24.6,10.6,8.7,12.4,33439,22222,4581,21.3,10,1,2
04,023,Santa Cruz,Arizona,AZ,51,36.9,30.6,43.2,66.8,58.4,75.3,20,15.5,24.5,20.4,12.9,28,18.1,13.1,23.1,7,4.1,9.9,11544,4595,534,45.2,16.7,1,1
04,025,Yavapai,Arizona,AZ,16,23.4,20.8,26,69.3,65.9,72.6,16,13.6,18.3,28.5,24.6,32.5,21.9,19.4,24.5,5.7,4.4,7,28886,33866,5176,63.4,32.2,1,2
04,027,Yuma,Arizona,AZ,7,26.7,24,29.4,73.5,69.7,77.3,25.7,22.9,28.5,26.8,22.6,30.9,16.2,13.8,18.7,9.2,7.4,11.1,45336,17942,2509,43.6,17.7,1,1
05,001,Arkansas,Arkansas,AR,75,35.1,28.1,42,79.3,72.1,86.5,30.7,23.6,37.7,-1111.1,-1111.1,-1111.1,29.2,21.5,36.9,7.8,4.6,10.9,2858,3188,653,59.8,24.9,2,2
05,003,Ashley,Arkansas,AR,68,35,28.2,41.9,88.8,83.7,93.9,30.2,23.7,36.7,28.9,19.4,38.3,29.7,22.7,36.8,7.7,4.4,11,3783,3354,909,60.4,34.5,1,2
05,005,Baxter,Arkansas,AR,50,24.9,20.7,29.1,71.9,65.8,78,22.7,18.5,27,33.8,26.8,40.8,25.4,20.8,29.9,10.2,7.3,13.1,5191,9952,1597,84.3,34.7,2,2
05,007,Benton,Arkansas,AR,13,22.3,19.9,24.7,77.4,74.4,80.4,21.5,19.2,23.8,25.4,21.7,29,21.4,18.8,23.9,5.8,4.5,7,22708,21636,3486,52.4,31,2,2
05,009,Boone,Arkansas,AR,49,31.4,26.5,36.3,77.9,71.9,83.9,23.7,19.1,28.4,30.4,23,37.7,25.1,20.3,29.9,6.7,4.3,9.1,5033,5915,1642,95,44.7,2,2
05,011,Bradley,Arkansas,AR,70,30.9,21.9,39.9,83.9,75,92.8,25.2,16.1,34.3,-1111.1,-1111.1,-1111.1,23.7,15.3,32.1,8.5,3.3,13.6,2467,1945,469,73.8,24.6,2,2
05,013,Calhoun,Arkansas,AR,43,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3.5,0,7.6,846,683,198,17.9,0,1,1
05,015,Carroll,Arkansas,AR,64,28.7,21.3,36.1,75.7,67.5,84,21,15,27,-1111.1,-1111.1,-1111.1,28.5,21.9,35.2,5.1,2.2,7.9,5529,3851,742,55.6,22.2,2,2
05,017,Chicot,Arkansas,AR,67,33.5,24.1,42.9,-1111.1,-1111.1,-1111.1,21.9,14.2,29.6,-1111.1,-1111.1,-1111.1,27.4,18.5,36.3,15.6,8.7,22.5,3200,2074,562,61.4,30.7,1,2
05,019,Clark,Arkansas,AR,71,30,23.3,36.8,75,67.5,82.5,20.8,14.7,26.8,27.3,17.3,37.3,16.2,11,21.4,6.3,2.3,10.3,3575,3342,669,61.1,52.4,1,2
05,021,Clay,Arkansas,AR,63,39.1,31.5,46.7,76.8,67.8,85.8,29.7,22.5,36.9,-1111.1,-1111.1,-1111.1,34.6,27.2,42.1,10.2,5.7,14.7,2567,3220,669,48.3,42.2,1,2
05,023,Cleburne,Arkansas,AR,64,29.4,23.4,35.4,72.7,65.2,80.3,25.1,19.2,30.9,34.5,25.4,43.6,21.9,16.4,27.5,8.6,4.9,12.4,3723,4899,877,55.1,19.7,1,2
05,025,Cleveland,Arkansas,AR,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.8,17.8,35.9,-1111.1,-1111.1,-1111.1,25.2,16.2,34.2,11.3,5.4,17.2,1173,1154,284,0,11.2,1,1
05,027,Columbia,Arkansas,AR,35,27.5,21.4,33.5,84.6,78.5,90.8,23.8,17.4,30.2,-1111.1,-1111.1,-1111.1,23.2,16.7,29.7,9.2,5.8,12.6,3610,3903,959,60.7,44.5,2,2
05,029,Conway,Arkansas,AR,43,29.9,23.1,36.7,87.2,82,92.5,26.5,19.8,33.1,32.7,22.6,42.7,32.2,24.3,40.1,4.9,2.5,7.3,3085,3639,1143,72.3,19.3,2,2
05,031,Craighead,Arkansas,AR,22,29.9,26.3,33.6,77.7,73.5,82,29.1,25.2,33,27.3,21.4,33.3,25.1,21.4,28.7,6.2,4.4,8.1,11601,9544,2461,121.1,40.4,1,2
05,033,Crawford,Arkansas,AR,33,27.5,22.8,32.2,82.6,77.4,87.8,21.1,16.8,25.5,27.5,20.7,34.3,27.5,22.6,32.3,5.8,3.6,8.1,9011,6240,2432,46.9,17.4,2,2
05,035,Crittenden,Arkansas,AR,53,29.1,23.9,34.3,83,77.3,88.7,30,24.6,35.4,33.6,25.9,41.2,25,20,30,11.5,8,15,10083,4651,1525,38.5,34.7,1,2
05,037,Cross,Arkansas,AR,68,35.8,27.5,44.2,79.1,70.1,88.1,30.2,22.2,38.2,-1111.1,-1111.1,-1111.1,32.8,24.1,41.5,9.6,4.8,14.4,3311,2404,617,26,41.6,1,2
05,039,Dallas,Arkansas,AR,74,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.8,7.2,22.3,14.7,7.3,22.1,1540,1404,320,46.9,46.9,2,2
05,041,Desha,Arkansas,AR,67,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,27.5,18.1,37,-1111.1,-1111.1,-1111.1,21.5,13.5,29.4,10.3,3.9,16.7,3217,2023,496,34.8,27.9,2,2
05,043,Drew,Arkansas,AR,67,28.3,21.1,35.5,80.3,72,88.5,21.6,15.1,28.1,-1111.1,-1111.1,-1111.1,28.2,20.2,36.2,4.5,1.9,7.1,3227,2120,534,32.1,32.1,2,2
05,045,Faulkner,Arkansas,AR,19,24.4,21.1,27.7,78.6,74.1,83.1,23.6,20.3,26.9,22.9,18.1,27.7,19.8,16.6,23.1,4.8,3.3,6.3,10687,8617,2020,63.8,30.9,2,2
05,047,Franklin,Arkansas,AR,43,28.7,21.1,36.4,85.3,77.5,93.2,27.4,19.8,35,17.5,8.1,26.9,31.7,22.8,40.6,4.7,2.1,7.4,2780,2481,800,16.5,16.5,2,2
05,049,Fulton,Arkansas,AR,70,25.9,18.1,33.6,81.4,72.4,90.5,27.6,19.4,35.8,-1111.1,-1111.1,-1111.1,30.9,22.6,39.3,6.8,2.8,10.9,2113,2291,681,50.3,16.8,2,2
05,051,Garland,Arkansas,AR,24,25,21.8,28.2,76,71.9,80.1,22.3,19.2,25.4,33.3,28.3,38.3,28.3,24.6,32,8,6.1,9.9,14158,20137,2990,80.2,49.2,2,2
05,053,Grant,Arkansas,AR,39,35.8,28,43.5,88.3,81,95.5,31.6,24.1,39.1,-1111.1,-1111.1,-1111.1,33.7,25.8,41.6,4,1.2,6.7,2038,1924,467,40.4,17.3,2,1
05,055,Greene,Arkansas,AR,50,31.7,26.2,37.2,82.5,74.6,90.4,29.5,24,35.1,34.8,26.5,43.1,31.7,25.7,37.7,9.9,6.6,13.2,4636,5115,1383,58.4,22.8,2,2
05,057,Hempstead,Arkansas,AR,76,29.8,22.8,36.7,78.2,69.7,86.6,24.4,17.7,31.1,-1111.1,-1111.1,-1111.1,26.2,19.4,33,10.3,5.7,15,4943,2849,666,42.8,29.9,1,2
05,059,Hot Spring,Arkansas,AR,49,32.2,26.5,37.9,79.4,73.5,85.3,28.1,22.1,34.1,35.5,26.4,44.6,22.1,16.7,27.4,9.3,5.6,13.1,4327,4347,1036,38.4,16,2,2
05,061,Howard,Arkansas,AR,43,34.2,25.3,43,-1111.1,-1111.1,-1111.1,26.1,17.8,34.3,-1111.1,-1111.1,-1111.1,25.9,17.9,33.9,12.7,6.8,18.6,2530,2185,484,48.1,34.4,2,2
05,063,Independence,Arkansas,AR,32,30.8,25.2,36.3,78.8,71.5,86.1,26.9,20.1,33.7,31.6,23.6,39.5,26,20.5,31.4,7.2,3.5,10.9,4830,4880,1437,83.5,40.3,1,2
05,065,Izard,Arkansas,AR,71,34.6,24.7,44.5,78,68.4,87.5,28.5,19.9,37.1,-1111.1,-1111.1,-1111.1,24.5,16.1,33,13.5,4.6,22.3,2219,2685,683,52.1,44.7,2,2
05,067,Jackson,Arkansas,AR,72,41.3,32.5,50.2,85.6,77.7,93.5,31,22.1,39.8,-1111.1,-1111.1,-1111.1,24.4,16.7,32.2,8.1,4.2,12.1,3051,3500,951,90.9,34.1,1,2
05,069,Jefferson,Arkansas,AR,8,29.1,25.1,33.1,81.8,77.6,86.1,27.4,23.5,31.3,34,27.8,40.1,23.3,19.5,27.2,9.8,7.3,12.3,13485,10139,2675,94.2,37.9,1,2
05,071,Johnson,Arkansas,AR,64,26.7,20.1,33.2,81,73.9,88.2,20.3,14.7,25.9,-1111.1,-1111.1,-1111.1,29,21.5,36.4,8.6,4.4,12.8,4420,3133,867,74.9,25,2,2
05,073,Lafayette,Arkansas,AR,75,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.2,4.2,16.3,1636,1242,345,37.4,12.5,1,1
05,075,Lawrence,Arkansas,AR,72,31.6,24.1,39.1,89.1,83.1,95.1,28.6,20.7,36.4,-1111.1,-1111.1,-1111.1,37.8,28.8,46.8,5.9,2.4,9.5,2836,3248,855,40.8,17.5,1,2
05,077,Lee,Arkansas,AR,67,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,3.3,15.3,2555,1498,399,34.6,17.3,1,2
05,079,Lincoln,Arkansas,AR,44,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.3,3.2,15.3,1984,1448,373,7,0,2,1
05,081,Little River,Arkansas,AR,42,25.9,17.3,34.6,-1111.1,-1111.1,-1111.1,22.1,14.2,30,-1111.1,-1111.1,-1111.1,33.7,23.9,43.5,6.7,2.3,11.2,2411,1952,459,30.2,30.2,2,2
05,083,Logan,Arkansas,AR,76,34.5,27.3,41.7,80.3,73.2,87.4,29.5,21,38.1,-1111.1,-1111.1,-1111.1,34.3,25.7,42.9,8.1,4.2,12,3218,3516,1059,34.9,17.4,1,1
05,085,Lonoke,Arkansas,AR,29,27.8,23.2,32.5,81.5,76.6,86.4,23.2,18.9,27.6,21.1,15.1,27.1,29.5,24.4,34.7,6.3,4,8.6,7148,5703,1461,21.4,18.1,1,2
05,087,Madison,Arkansas,AR,43,28.3,20.4,36.2,76.4,67.1,85.7,22.4,14,30.7,-1111.1,-1111.1,-1111.1,31.5,23.2,39.7,4,1.4,6.7,2855,1929,565,33.4,20.1,1,2
05,089,Marion,Arkansas,AR,71,30.3,23.2,37.5,76.4,67.6,85.2,23.1,16.3,29.9,26.1,16.3,36,28.4,21.5,35.4,8.3,3.8,12.8,2906,2726,762,17.9,17.9,2,2
05,091,Miller,Arkansas,AR,52,34,28.7,39.3,80.5,74.9,86.1,31,25.5,36.5,27.5,20.2,34.8,28.1,22.9,33.4,9.7,6.3,13,7040,5041,1281,67.2,37.1,2,2
05,093,Mississippi,Arkansas,AR,8,42.5,36.8,48.3,81.6,75.8,87.4,29.3,24.1,34.5,33,24.6,41.4,28.5,22.9,34.1,7,4.4,9.5,10149,5809,1826,56.4,23,2,2
05,095,Monroe,Arkansas,AR,75,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.3,3,13.7,2198,1586,376,21.5,21.5,1,2
05,097,Montgomery,Arkansas,AR,70,-1111.1,-1111.1,-1111.1,82,72.1,91.9,14,6.8,21.3,-1111.1,-1111.1,-1111.1,23.7,15.1,32.4,11.5,5.3,17.8,1862,1574,276,32.3,10.8,2,1
05,099,Nevada,Arkansas,AR,75,32.2,22.2,42.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.4,16.5,36.3,1.9,0.2,3.6,1614,1484,407,31.4,10.5,2,1
05,101,Newton,Arkansas,AR,74,26.5,17.6,35.5,-1111.1,-1111.1,-1111.1,29.2,20.4,37.9,-1111.1,-1111.1,-1111.1,30.1,21,39.3,5.8,2.3,9.4,1734,1199,469,23.7,0,1,1
05,103,Ouachita,Arkansas,AR,36,33.4,27.2,39.5,80.7,74.3,87.1,27.6,21.8,33.5,37,28.1,45.8,22.6,17.3,27.9,6.6,3.9,9.2,4306,4559,1238,51.7,25.8,1,2
05,105,Perry,Arkansas,AR,62,33.2,23.3,43.1,-1111.1,-1111.1,-1111.1,28.2,18.6,37.8,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,12.3,5.3,19.4,1536,1525,468,19.1,19.1,1,1
05,107,Phillips,Arkansas,AR,51,45.2,37,53.3,79.6,71.5,87.8,28.9,21.7,36.1,-1111.1,-1111.1,-1111.1,20.9,14.7,27.2,8.8,5,12.7,6274,3517,971,45.6,20.7,1,2
05,109,Pike,Arkansas,AR,62,30.8,21.4,40.1,81,71,90.9,23.5,15.6,31.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2.9,0,6,2042,1725,347,45.3,18.1,2,1
05,111,Poinsett,Arkansas,AR,76,42.5,35.1,49.9,79.9,72,87.8,29.7,22.1,37.2,-1111.1,-1111.1,-1111.1,42.6,34.8,50.4,12.4,7.6,17.1,4594,3635,1113,19.7,23.7,1,2
05,113,Polk,Arkansas,AR,71,30.2,23.8,36.6,74.5,66.8,82.2,24.8,19.1,30.5,32.4,23.1,41.6,21.9,16.4,27.4,7.9,4.6,11.3,4393,3421,694,59.5,34.7,1,2
05,115,Pope,Arkansas,AR,23,23.2,19.2,27.2,81.2,76.4,86.1,28.4,23.5,33.3,29.8,23.1,36.5,26.6,22.3,30.9,6.5,4.4,8.5,8198,6394,2000,79.5,40.7,2,2
05,117,Prairie,Arkansas,AR,61,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25.8,15.8,35.9,-1111.1,-1111.1,-1111.1,17.8,9.1,26.4,7.2,0.5,13.9,1249,1377,327,43.9,0,1,2
05,119,Pulaski,Arkansas,AR,5,23.6,22,25.3,76.1,74,78.3,22.3,20.7,23.9,28.9,26.2,31.5,21,19.4,22.6,6.7,5.8,7.6,52197,41918,11095,165.1,58.7,1,2
05,121,Randolph,Arkansas,AR,72,40.3,32.2,48.3,83.6,76,91.2,24.3,17.5,31.1,-1111.1,-1111.1,-1111.1,34.2,26.3,42.1,6.5,3.2,9.9,2858,2834,726,59.6,32.5,1,2
05,123,St. Francis,Arkansas,AR,52,35.6,28.3,42.9,78.1,70.4,85.8,32.4,25,39.8,-1111.1,-1111.1,-1111.1,25.8,19.3,32.4,11.8,7.3,16.4,6002,3417,988,46.6,17.9,1,1
05,125,Saline,Arkansas,AR,45,23.7,20.4,27,77.9,73.5,82.4,24.2,20.7,27.6,24.1,19.1,29.2,23.5,20,27,7.5,5.6,9.4,7970,7246,1776,48.3,16.4,2,2
05,127,Scott,Arkansas,AR,70,34.4,24.5,44.2,91.5,84.5,98.6,20.7,12.5,28.9,-1111.1,-1111.1,-1111.1,28.4,19,37.8,10.2,4.1,16.3,2399,1690,597,17.9,26.9,2,1
05,129,Searcy,Arkansas,AR,70,28.6,18.7,38.5,87.8,78.8,96.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,23.5,13.6,33.4,12.4,5.9,19,2118,1607,481,37.6,25.1,1,2
05,131,Sebastian,Arkansas,AR,6,28,24.6,31.4,75.8,71.8,79.7,26.4,23,29.7,32.1,26.9,37.3,20.5,17.5,23.5,7.1,5.5,8.7,18572,13903,3931,125.5,55.6,1,2
05,133,Sevier,Arkansas,AR,76,42.4,33.6,51.2,79.1,70.3,87.8,25.1,17.2,32.9,19.3,10.5,28.1,26.1,17.9,34.3,8.2,4.2,12.2,3682,1968,422,60.8,18.2,2,2
05,135,Sharp,Arkansas,AR,72,35.2,27.1,43.4,76.5,67.4,85.5,23.7,16.1,31.2,-1111.1,-1111.1,-1111.1,26.1,18.4,33.7,6.7,3.3,10.1,3503,3935,885,34.5,17.2,2,2
05,137,Stone,Arkansas,AR,70,29.4,21,37.9,76.7,66.7,86.6,21.6,14.5,28.8,-1111.1,-1111.1,-1111.1,22.8,13.9,31.8,9,3.9,14,2380,2097,602,42.7,17.1,2,2
05,139,Union,Arkansas,AR,36,30,25.6,34.5,80.3,75.2,85.4,27,22.4,31.6,28.4,21.5,35.2,25.8,21.4,30.3,9.1,6.4,11.8,6517,6737,1872,95.1,33.9,1,2
05,141,Van Buren,Arkansas,AR,71,35.4,28.2,42.5,76.4,68.2,84.5,29.6,23,36.3,-1111.1,-1111.1,-1111.1,28.8,21.8,35.8,8.2,4.2,12.1,2935,3410,646,30.2,24.2,1,1
05,143,Washington,Arkansas,AR,14,21.9,19.5,24.2,77.6,74.4,80.7,18.6,16.4,20.8,24.6,20.9,28.4,21.4,19,23.8,5.5,4.3,6.7,26412,15960,4184,88.2,36.6,1,2
05,145,White,Arkansas,AR,22,30.2,26.1,34.2,80.5,76,85.1,24.1,20.3,27.9,25.4,20,30.9,24.2,19.8,28.5,8.7,6.4,11,10331,9602,2200,58.9,30.8,1,2
05,147,Woodruff,Arkansas,AR,75,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1711,1342,363,49.4,24.7,1,2
05,149,Yell,Arkansas,AR,62,31.6,24.6,38.6,81,73.2,88.8,25.5,18.8,32.3,21,11.6,30.4,27.9,20.7,35.2,8.9,4.8,12.9,4389,3068,994,51.4,23.4,2,2
06,001,Alameda,California,CA,1,20.7,17.8,23.5,69.3,65.4,73.2,18.4,15.9,20.9,21.4,17.6,25.2,15.6,13.2,18,5.3,3.7,6.9,201483,137472,21231,117.4,64.9,1,2
06,003,Alpine,California,CA,83,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,252,123,25,0,0,2,2
06,005,Amador,California,CA,26,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.2,2.9,19.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,5.4,0.4,10.4,4245,6433,835,75.4,46.8,2,2
06,007,Butte,California,CA,6,25.8,19.7,31.9,78.8,71.9,85.6,23.7,18,29.5,26.7,18.6,34.9,17,12.1,22,4.3,2.2,6.5,37097,31037,6123,71,51.4,1,2
06,009,Calaveras,California,CA,30,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9,2.1,15.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1.3,0,3.3,5932,7423,1131,42.7,23.5,1,1
06,011,Colusa,California,CA,42,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4736,2295,410,42.7,23.7,1,2
06,013,Contra Costa,California,CA,2,21,17.6,24.3,72.8,68.4,77.2,21.6,18.3,24.9,23.7,18.9,28.5,14.2,11.5,17,5.4,3.5,7.3,119080,107242,14932,97.2,59.8,1,2
06,015,Del Norte,California,CA,51,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4711,3471,1029,76.6,45.3,1,1
06,017,El Dorado,California,CA,12,14.2,8.9,19.5,67.8,58.3,77.3,24,17,31,20.4,12,28.7,14.9,9.4,20.4,4.8,2.2,7.3,21522,22572,3618,76.9,48.1,1,2
06,019,Fresno,California,CA,3,25.8,22,29.6,74.3,69.6,79,27.7,23.8,31.6,25.1,20,30.2,14.6,11.5,17.6,7.4,5.1,9.7,202484,79906,14666,77.9,39.4,1,2
06,021,Glenn,California,CA,33,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6275,3496,615,14.4,25.2,1,2
06,023,Humboldt,California,CA,6,22.3,15.4,29.1,-1111.1,-1111.1,-1111.1,23.8,16.5,31.1,20.4,11.9,29,20.1,13.7,26.5,8.5,3.4,13.5,21154,15737,4344,89.6,60.8,1,2
06,025,Imperial,California,CA,7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.6,2.3,11,13,6.4,19.5,43126,16132,2693,32.1,16.7,1,2
06,027,Inyo,California,CA,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2941,3361,419,121.2,49.6,1,2
06,029,Kern,California,CA,3,30.4,26.4,34.4,76.3,71.3,81.2,26.5,22.7,30.4,27.5,22.1,33,21.4,17.7,25,9,6.6,11.4,152346,63074,15615,62.2,27.7,1,2
06,031,Kings,California,CA,7,23.1,15,31.3,-1111.1,-1111.1,-1111.1,25.4,16.4,34.4,-1111.1,-1111.1,-1111.1,12.6,5.6,19.5,4.6,1.1,8,27328,9422,2008,37,30,1,2
06,033,Lake,California,CA,24,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,19.2,10,28.5,6.2,0.3,12.2,11580,10272,2566,62.9,30.7,1,2
06,035,Lassen,California,CA,32,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4118,3171,801,51.8,63.3,1,2
06,037,Los Angeles,California,CA,1,27.3,25.8,28.7,71.6,69.7,73.5,21.3,20,22.7,24.2,22.1,26.3,16.7,15.4,17.9,6.7,5.8,7.5,2167891,911590,118190,93.9,51.1,1,2
06,039,Madera,California,CA,7,25.8,16.8,34.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.5,8.6,22.4,10.4,3.7,17.1,29874,16057,3034,53.2,25.2,1,2
06,041,Marin,California,CA,11,8.3,5,11.7,66,57.8,74.2,9.9,6.1,13.8,23,15.4,30.5,12,7.6,16.4,2.8,0.9,4.7,23521,32943,3009,167.2,100.4,1,2
06,043,Mariposa,California,CA,58,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2760,2793,476,38.7,27.7,1,2
06,045,Mendocino,California,CA,23,11.5,5.6,17.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.7,5.2,16.1,16199,11718,2743,105.5,56.7,1,2
06,047,Merced,California,CA,7,34.6,25.6,43.5,-1111.1,-1111.1,-1111.1,28.7,19.9,37.4,20.6,11.2,30,19.8,12.6,27.1,7.5,3.1,12,52448,17668,3350,51.3,28.1,1,2
06,049,Modoc,California,CA,85,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1853,1520,306,52.5,31.5,1,2
06,051,Mono,California,CA,78,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2270,808,95,71.9,40,2,2
06,053,Monterey,California,CA,5,30.4,24.2,36.6,72.2,64.3,80.1,24.4,18.6,30.2,20.7,12.7,28.8,17,11.9,22.2,4.7,2.1,7.4,80153,38413,5337,73.5,52.2,1,2
06,055,Napa,California,CA,13,19.1,10.3,27.9,-1111.1,-1111.1,-1111.1,19.7,11.1,28.3,-1111.1,-1111.1,-1111.1,12.2,6.2,18.1,6.1,1.8,10.4,17325,18945,3091,106.2,61.8,1,2
06,057,Nevada,California,CA,18,17.4,8.1,26.6,-1111.1,-1111.1,-1111.1,12.9,7.1,18.8,-1111.1,-1111.1,-1111.1,8.5,4,13,8.3,3.7,12.9,12295,14956,2035,97.6,63,2,2
06,059,Orange,California,CA,1,18.5,16.5,20.4,74.3,71.6,77.1,17.7,15.8,19.6,20,17.4,22.6,14.4,12.6,16.2,4.2,3.3,5.2,509324,281334,27747,105,60.2,1,2
06,061,Placer,California,CA,12,11.3,7.8,14.8,68.6,60.9,76.3,17.3,12.7,21.9,21.1,14.7,27.5,15,9.9,20,5.7,2.8,8.6,31044,35693,4251,104.7,59.3,2,2
06,063,Plumas,California,CA,40,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,3107,3482,656,97.8,55.9,2,2
06,065,Riverside,California,CA,1,28,25.2,30.8,72.2,68.7,75.7,23.4,20.9,25.8,24.9,21.3,28.4,16.3,14,18.6,6.8,5.3,8.3,320908,192964,26996,45.7,27,1,2
06,067,Sacramento,California,CA,1,18.4,15.9,20.9,73.3,69.5,77.1,20.8,18.2,23.5,25.3,21.2,29.3,17.2,14.6,19.7,6.4,4.8,8.1,198250,133617,27079,90.9,53,1,2
06,069,San Benito,California,CA,29,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6,0,12.7,-1111.1,-1111.1,-1111.1,10002,4224,620,39.3,25,2,2
06,071,San Bernardino,California,CA,1,28.6,25.7,31.4,77.2,74,80.5,25.7,23,28.4,26.4,22.5,30.3,17.8,15.3,20.2,7.8,5.7,9.8,351853,148115,31133,60.2,35.2,1,2
